id,article_id,text
91/2015/QH13,183,"Chiếm hữu công khai

1. Chiếm hữu công khai là việc chiếm hữu được thực hiện một cách minh bạch, không giấu giếm; tài sản đang chiếm hữu được sử dụng theo tính năng, công dụng và được người chiếm hữu bảo quản, giữ gìn như tài sản của chính mình.

2. Việc chiếm hữu không công khai không được coi là căn cứ để suy đoán về tình trạng và quyền của người chiếm hữu được quy định tại Điều 184 của Bộ luật này."
91/2015/QH13,184,"Suy đoán về tình trạng và quyền của người chiếm hữu

1. Người chiếm hữu được suy đoán là ngay tình; người nào cho rằng người chiếm hữu không ngay tình thì phải chứng minh.

2. Trường hợp có tranh chấp về quyền đối với tài sản thì người chiếm hữu được suy đoán là người có quyền đó. Người có tranh chấp với người chiếm hữu phải chứng minh về việc người chiếm hữu không có quyền.

3. Người chiếm hữu ngay tình, liên tục, công khai được áp dụng thời hiệu hưởng quyền và được hưởng hoa lợi, lợi tức mà tài sản mang lại theo quy định của Bộ luật này và luật khác có liên quan."
91/2015/QH13,185,"Bảo vệ việc chiếm hữu

Trường hợp việc chiếm hữu bị người khác xâm phạm thì người chiếm hữu có quyền yêu cầu người có hành vi xâm phạm phải chấm dứt hành vi, khôi phục tình trạng ban đầu, trả lại tài sản và bồi thường thiệt hại hoặc yêu cầu Tòa án, cơ quan nhà nước có thẩm quyền khác buộc người đó chấm dứt hành vi, khôi phục tình trạng ban đầu, trả lại tài sản và bồi thường thiệt hại."
91/2015/QH13,186,"Quyền chiếm hữu của chủ sở hữu

Chủ sở hữu được thực hiện mọi hành vi theo ý chí của mình để nắm giữ, chi phối tài sản của mình nhưng không được trái pháp luật, đạo đức xã hội."
91/2015/QH13,187,"Quyền chiếm hữu của người được chủ sở hữu ủy quyền quản lý tài sản

1. Người được chủ sở hữu ủy quyền quản lý tài sản thực hiện việc chiếm hữu tài sản đó trong phạm vi, theo cách thức, thời hạn do chủ sở hữu xác định.

2. Người được chủ sở hữu ủy quyền quản lý tài sản không thể trở thành chủ sở hữu đối với tài sản được giao theo quy định tại Điều 236 của Bộ luật này."
91/2015/QH13,188,"Quyền chiếm hữu của người được giao tài sản thông qua giao dịch dân sự

1. Khi chủ sở hữu giao tài sản cho người khác thông qua giao dịch dân sự mà nội dung không bao gồm việc chuyển quyền sở hữu thì người được giao tài sản phải thực hiện việc chiếm hữu tài sản đó phù hợp với mục đích, nội dung của giao dịch.

2. Người được giao tài sản có quyền sử dụng tài sản được giao, được chuyển quyền chiếm hữu, sử dụng tài sản đó cho người khác nếu được chủ sở hữu đồng ý.

3. Người được giao tài sản không thể trở thành chủ sở hữu đối với tài sản được giao theo quy định tại Điều 236 của Bộ luật này.

Tiểu mục 2. QUYỀN SỬ DỤNG"
91/2015/QH13,189,"Quyền sử dụng

Quyền sử dụng là quyền khai thác công dụng, hưởng hoa lợi, lợi tức từ tài sản.

Quyền sử dụng có thể được chuyển giao cho người khác theo thỏa thuận hoặc theo quy định của pháp luật."
91/2015/QH13,190,"Quyền sử dụng của chủ sở hữu

Chủ sở hữu được sử dụng tài sản theo ý chí của mình nhưng không được gây thiệt hại hoặc làm ảnh hưởng đến lợi ích quốc gia, dân tộc, lợi ích công cộng, quyền và lợi ích hợp pháp của người khác."
91/2015/QH13,191,"Quyền sử dụng của người không phải là chủ sở hữu

Người không phải là chủ sở hữu được sử dụng tài sản theo thỏa thuận với chủ sở hữu hoặc theo quy định của pháp luật.

Tiểu mục 3. QUYỀN ĐỊNH ĐOẠT"
91/2015/QH13,192,"Quyền định đoạt

Quyền định đoạt là quyền chuyển giao quyền sở hữu tài sản, từ bỏ quyền sở hữu, tiêu dùng hoặc tiêu hủy tài sản."
91/2015/QH13,193,"Điều kiện thực hiện quyền định đoạt

Việc định đoạt tài sản phải do người có năng lực hành vi dân sự thực hiện không trái quy định của pháp luật.

Trường hợp pháp luật có quy định trình tự, thủ tục định đoạt tài sản thì phải tuân theo trình tự, thủ tục đó."
91/2015/QH13,194,"Quyền định đoạt của chủ sở hữu

Chủ sở hữu có quyền bán, trao đổi, tặng cho, cho vay, để thừa kế, từ bỏ quyền sở hữu, tiêu dùng, tiêu hủy hoặc thực hiện các hình thức định đoạt khác phù hợp với quy định của pháp luật đối với tài sản."
91/2015/QH13,195,"Quyền định đoạt của người không phải là chủ sở hữu

Người không phải là chủ sở hữu tài sản chỉ có quyền định đoạt tài sản theo ủy quyền của chủ sở hữu hoặc theo quy định của luật."
91/2015/QH13,196,"Hạn chế quyền định đoạt

1. Quyền định đoạt chỉ bị hạn chế trong trường hợp do luật quy định.

2. Khi tài sản đem bán là tài sản thuộc di tích lịch sử - văn hóa theo quy định của Luật di sản văn hóa thì Nhà nước có quyền ưu tiên mua.

Trường hợp cá nhân, pháp nhân có quyền ưu tiên mua đối với tài sản nhất định theo quy định của pháp luật thì khi bán tài sản, chủ sở hữu phải dành quyền ưu tiên mua cho các chủ thể đó."
91/2015/QH13,197,"Tài sản thuộc sở hữu toàn dân

Đất đai, tài nguyên nước, tài nguyên khoáng sản, nguồn lợi ở vùng biển, vùng trời, tài nguyên thiên nhiên khác và các tài sản do Nhà nước đầu tư, quản lý là tài sản công thuộc sở hữu toàn dân do Nhà nước đại diện chủ sở hữu và thống nhất quản lý."
91/2015/QH13,198,"Thực hiện quyền của chủ sở hữu đối với tài sản thuộc sở hữu toàn dân

1. Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam là đại diện, thực hiện quyền của chủ sở hữu đối với tài sản thuộc sở hữu toàn dân.

2. Chính phủ thống nhất quản lý và bảo đảm sử dụng đúng mục đích, hiệu quả và tiết kiệm tài sản thuộc sở hữu toàn dân."
91/2015/QH13,199,"Chiếm hữu, sử dụng, định đoạt tài sản thuộc sở hữu toàn dân

Việc chiếm hữu, sử dụng, định đoạt tài sản thuộc sở hữu toàn dân được thực hiện trong phạm vi và theo trình tự do pháp luật quy định."
91/2015/QH13,200,"Thực hiện quyền sở hữu toàn dân đối với tài sản được đầu tư vào doanh nghiệp

1. Khi tài sản thuộc sở hữu toàn dân được đầu tư vào doanh nghiệp thì Nhà nước thực hiện quyền của chủ sở hữu đối với tài sản đó theo quy định của pháp luật về doanh nghiệp, quản lý, sử dụng vốn nhà nước đầu tư vào sản xuất, kinh doanh tại doanh nghiệp và quy định khác của pháp luật có liên quan.

2. Doanh nghiệp thực hiện việc quản lý, sử dụng vốn, đất đai, tài nguyên và các tài sản khác do Nhà nước đầu tư theo quy định của pháp luật có liên quan."
91/2015/QH13,201,"Thực hiện quyền sở hữu toàn dân đối với tài sản được giao cho cơ quan nhà nước, đơn vị vũ trang nhân dân

1. Khi tài sản thuộc sở hữu toàn dân được giao cho cơ quan nhà nước, đơn vị vũ trang nhân dân thì Nhà nước thực hiện quyền kiểm tra, giám sát việc quản lý, sử dụng tài sản đó.

2. Cơ quan nhà nước, đơn vị vũ trang nhân dân thực hiện việc quản lý, sử dụng đúng mục đích, theo quy định của pháp luật đối với tài sản được Nhà nước giao."
91/2015/QH13,202,"Thực hiện quyền sở hữu toàn dân đối với tài sản được giao cho tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp

1. Khi tài sản thuộc sở hữu toàn dân được giao cho tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp thì Nhà nước thực hiện quyền kiểm tra, giám sát việc quản lý, sử dụng tài sản đó.

2. Tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp thực hiện việc quản lý, sử dụng tài sản được Nhà nước giao đúng mục đích, phạm vi, theo cách thức, trình tự do pháp luật quy định, phù hợp với chức năng, nhiệm vụ được quy định trong điều lệ."
91/2015/QH13,203,"Quyền của cá nhân, pháp nhân đối với việc sử dụng, khai thác tài sản thuộc sở hữu toàn dân

Cá nhân, pháp nhân được sử dụng đất, khai thác nguồn lợi thủy sản, tài nguyên thiên nhiên và các tài sản khác thuộc sở hữu toàn dân đúng mục đích, có hiệu quả, thực hiện đầy đủ nghĩa vụ đối với Nhà nước theo quy định của pháp luật."
